Id,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,MasVnrArea,Foundation,BsmtQual,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SalePrice
1011,21286,Inside,Sawyer,1Fam,1.5Fin,5,5,1948,Gable,0,CBlock,TA,720,GasA,720,551,2,0,4,1,1,1,312,8,2008,WD,135000
1012,9825,Inside,Edwards,Duplex,1Story,5,5,1965,Hip,0,CBlock,,0,GasA,1664,0,2,0,4,2,0,0,0,5,2010,WD,100000
1013,10592,Inside,Crawfor,1Fam,2Story,6,7,1923,Hip,0,PConc,TA,602,GasA,900,602,1,1,3,1,2,1,180,8,2007,WD,165000
1014,7200,Inside,OldTown,1Fam,1Story,5,4,1910,Hip,0,BrkTil,TA,1022,GasW,1022,0,1,0,2,1,0,1,280,6,2009,WD,85000
1015,11664,Inside,NAmes,1Fam,1Story,6,5,1948,Gable,206,CBlock,TA,1082,GasA,1082,0,1,0,2,1,1,1,240,11,2007,WD,119200
1016,8400,Inside,NWAmes,1Fam,2Story,8,6,2001,Gable,0,PConc,Gd,810,GasA,810,855,2,1,3,1,0,2,528,11,2009,WD,227000
1017,11883,Inside,CollgCr,1Fam,1Story,7,5,1996,Hip,196,PConc,Gd,1504,GasA,1504,0,2,0,3,1,1,2,478,6,2009,WD,203000
1018,5814,CulDSac,StoneBr,TwnhsE,1Story,8,5,1984,Gable,0,CBlock,Gd,1220,GasA,1360,0,1,0,1,1,1,2,565,8,2009,COD,187500
1019,10784,FR2,Gilbert,1Fam,SLvl,7,5,1991,Gable,76,PConc,Gd,384,GasA,802,670,2,1,3,1,1,2,402,5,2007,WD,160000
1020,3013,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,145,PConc,Gd,1362,GasA,1506,0,2,0,2,1,1,2,440,4,2006,WD,213490
1021,7024,Inside,Edwards,1Fam,1Story,4,5,2005,Gable,0,PConc,Gd,1132,GasA,1132,0,1,1,2,1,0,2,451,6,2008,WD,176000
1022,7406,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,84,PConc,Gd,1199,GasA,1220,0,2,0,2,1,0,2,632,7,2006,New,194000
1023,9439,Inside,OldTown,1Fam,1.5Fin,5,5,1930,Gable,0,CBlock,TA,912,GasA,912,336,1,0,2,1,0,1,160,3,2007,WD,87000
1024,3182,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,14,PConc,Gd,1346,GasA,1504,0,2,0,2,1,1,2,437,5,2008,WD,191000
1025,15498,Corner,Timber,1Fam,1Story,8,6,1976,Hip,0,CBlock,Gd,1565,GasA,2898,0,2,0,2,1,1,2,665,5,2008,COD,287000
1026,7700,Corner,CollgCr,1Fam,1Story,5,5,1972,Gable,0,CBlock,TA,882,GasA,882,0,1,0,3,1,0,2,461,3,2007,WD,112500
1027,9300,Inside,NAmes,1Fam,1Story,5,5,1960,Gable,324,CBlock,TA,1268,GasA,1264,0,1,0,3,1,2,2,461,4,2010,WD,167500
1028,9520,Inside,Timber,1Fam,1Story,8,5,2007,Gable,338,PConc,Gd,1638,GasA,1646,0,2,0,3,1,1,3,800,4,2008,New,293077
1029,9492,Inside,NAmes,1Fam,1.5Fin,5,5,1941,Gable,0,CBlock,TA,768,GasA,968,408,1,0,3,1,1,1,240,4,2007,WD,105000
1030,1680,Inside,BrDale,Twnhs,2Story,6,7,1972,Gable,281,CBlock,TA,672,GasA,672,546,1,1,3,1,0,1,264,5,2006,WD,118000
1031,7082,Inside,SWISU,2fmCon,2Story,5,8,1916,Gable,0,PConc,TA,686,GasA,948,980,2,0,5,2,0,0,0,7,2006,WD,160000
1032,15863,Corner,SWISU,1Fam,2.5Fin,7,3,1920,Gable,0,BrkTil,TA,824,GasA,1687,998,2,1,5,1,2,2,672,8,2009,WD,197000
1033,14541,Corner,NoRidge,1Fam,2Story,8,7,1993,Gable,0,PConc,Gd,1338,GasA,1352,1168,2,1,5,1,1,3,796,11,2006,WD,310000
1034,8125,Inside,CollgCr,1Fam,1Story,7,5,2002,Gable,295,PConc,Gd,1654,GasA,1654,0,2,0,3,1,0,3,900,2,2006,WD,230000
1035,6305,Inside,Crawfor,1Fam,1Story,5,7,1938,Gable,0,PConc,Fa,920,GasA,954,0,1,0,2,1,1,1,240,6,2007,WD,119750
1036,11500,CulDSac,Edwards,1Fam,1Story,4,3,1957,Gable,0,Slab,,0,GasA,845,0,1,0,3,1,0,1,290,1,2009,WD,84000
1037,12898,Inside,Timber,1Fam,1Story,9,5,2007,Hip,70,PConc,Ex,1620,GasA,1620,0,2,0,2,1,1,3,912,9,2009,WD,315500
1038,9240,Inside,CollgCr,1Fam,2Story,8,5,2001,Gable,396,PConc,Gd,1055,GasA,1055,1208,2,1,3,1,1,2,905,9,2008,WD,287000
1039,1533,Inside,MeadowV,Twnhs,2Story,4,6,1970,Gable,0,CBlock,TA,546,GasA,798,546,1,1,3,1,1,0,0,5,2009,WD,97000
1040,1477,Inside,MeadowV,TwnhsE,SFoyer,4,4,1970,Gable,0,CBlock,Gd,630,GasA,630,0,1,0,1,1,0,1,286,4,2009,WD,80000
1041,13125,Corner,Sawyer,1Fam,1Story,5,4,1957,Gable,67,CBlock,TA,1134,GasA,1803,0,2,0,3,1,1,2,484,1,2006,WD,155000
1042,9130,Inside,NWAmes,1Fam,2Story,6,8,1966,Hip,252,CBlock,TA,800,GasA,800,832,1,1,4,1,0,2,484,7,2008,WD,173000
1043,5381,Inside,NridgHt,Twnhs,1Story,6,5,2005,Gable,135,PConc,Gd,1306,GasA,1306,0,2,0,1,1,1,2,624,8,2009,WD,196000
1044,11839,Inside,SawyerW,1Fam,2Story,7,5,1990,Hip,99,PConc,Gd,1475,GasA,1532,797,2,1,4,1,1,2,514,5,2008,WD,262280
1045,9600,Inside,NWAmes,1Fam,1Story,8,5,1981,Hip,0,PConc,Gd,2524,GasA,2524,0,2,1,4,1,1,2,542,7,2009,WD,278000
1046,13680,CulDSac,Edwards,1Fam,1Story,3,5,1955,Hip,0,Slab,,0,GasA,1733,0,2,0,4,1,1,2,452,6,2009,WD,139600
1047,16056,Inside,StoneBr,1Fam,2Story,9,5,2005,Hip,208,PConc,Ex,1992,GasA,1992,876,3,1,4,1,1,3,716,7,2006,New,556581
1048,9245,Inside,CollgCr,1Fam,1Story,5,5,1994,Gable,0,PConc,Gd,990,GasA,990,0,1,0,3,1,0,2,672,2,2008,WD,145000
1049,21750,Inside,Mitchel,1Fam,1Story,5,4,1960,Hip,75,Slab,,0,GasA,1771,0,1,0,3,1,1,2,336,11,2009,WD,115000
1050,11100,Inside,Edwards,1Fam,1Story,4,7,1946,Gable,0,CBlock,,0,GasA,930,0,1,0,2,1,0,1,308,4,2010,WD,84900
1051,8993,Inside,Gilbert,1Fam,1Story,7,5,2007,Gable,0,PConc,Gd,1302,GasA,1302,0,2,0,3,1,0,2,436,8,2007,New,176485
1052,11175,Corner,CollgCr,1Fam,1Story,7,5,2007,Gable,0,PConc,Gd,1316,GasA,1316,0,2,0,3,1,1,2,440,10,2007,New,200141
1053,9500,Corner,NAmes,1Fam,2Story,6,6,1964,Gable,272,CBlock,TA,816,GasA,1127,850,1,1,4,1,1,2,540,6,2007,WD,165000
1054,8562,Inside,Edwards,1Fam,1Story,5,6,1957,Hip,145,CBlock,TA,1216,GasA,1526,0,1,0,4,1,1,1,364,5,2010,WD,144500
1055,11367,Corner,CollgCr,1Fam,2Story,8,5,2002,Gable,210,PConc,Gd,1065,GasA,1091,898,2,1,3,1,1,2,586,11,2006,WD,255000
1056,11361,Inside,NWAmes,1Fam,1Story,6,5,1976,Gable,160,CBlock,Gd,1193,GasA,1523,0,2,0,3,1,1,2,478,5,2008,COD,180000
1057,7052,Inside,NridgHt,TwnhsE,1Story,7,5,2005,Gable,240,PConc,Gd,1364,GasA,1364,0,2,0,2,1,1,2,484,6,2006,WD,185850
1058,29959,FR2,NoRidge,1Fam,2Story,7,6,1994,Gable,0,PConc,Gd,973,GasA,979,871,2,1,3,1,1,2,467,1,2009,WD,248000
1059,11308,Inside,NridgHt,1Fam,2Story,9,5,2008,Gable,154,PConc,Ex,1104,GasA,1130,1054,2,1,3,1,1,3,836,7,2009,WD,335000
1060,11275,Corner,Crawfor,1Fam,1.5Fin,6,7,1932,Gable,480,CBlock,TA,854,GasA,1096,895,1,1,3,1,1,2,432,3,2007,WD,220000
1061,4920,Inside,StoneBr,TwnhsE,1Story,8,5,2001,Gable,0,PConc,Gd,1338,GasA,1338,0,2,0,2,1,0,2,582,4,2010,WD,213500
1062,18000,Inside,IDOTRR,1Fam,1Story,3,4,1935,Gable,0,CBlock,TA,894,GasA,894,0,1,0,2,1,0,3,1248,8,2008,ConLD,81000
1063,13600,Inside,OldTown,2fmCon,2Story,5,5,1900,Gable,0,BrkTil,TA,662,GasA,1422,915,2,0,5,2,0,2,560,9,2007,WD,90000
1064,6000,Inside,OldTown,1Fam,1Story,6,6,1925,Gable,0,BrkTil,TA,1103,GasA,1103,0,1,0,2,1,1,2,440,7,2006,WD,110500
1065,11000,CulDSac,NAmes,1Fam,1Story,5,6,1966,Gable,200,CBlock,TA,1154,GasA,1154,0,1,1,3,1,1,2,480,11,2009,WD,154000
1066,14000,Inside,ClearCr,1Fam,2Story,7,5,1996,Gable,0,PConc,Ex,1306,GasA,1306,954,2,1,3,1,0,2,533,4,2010,WD,328000
1067,7837,Inside,Gilbert,1Fam,2Story,6,7,1993,Gable,0,PConc,Gd,799,GasA,799,772,2,1,3,1,1,2,380,5,2009,WD,178000
1068,9760,Inside,NAmes,1Fam,2Story,6,6,1964,Gable,360,CBlock,TA,780,GasA,798,813,1,1,4,1,0,2,442,6,2008,WD,167900
1069,3964,Inside,MeadowV,TwnhsE,2Story,6,4,1973,Gable,0,CBlock,Gd,942,GasA,1291,1230,2,1,5,1,1,2,576,6,2006,WD,151400
1070,9600,Inside,NAmes,1Fam,1.5Unf,5,7,1949,Gable,0,CBlock,TA,845,GasA,893,0,1,0,2,1,0,2,576,5,2007,WD,135000
1071,10152,Inside,NAmes,1Fam,1Story,5,5,1956,Hip,120,CBlock,TA,1048,GasA,1048,0,1,0,3,1,0,1,286,6,2007,WD,135000
1072,11700,Inside,NWAmes,1Fam,2Story,6,6,1968,Gable,0,CBlock,TA,727,GasA,829,727,1,1,4,1,0,2,441,5,2009,WD,154000
1073,7585,Inside,Edwards,1Fam,1.5Fin,5,3,1948,Gable,0,CBlock,Fa,810,GasA,1002,454,1,0,4,1,1,1,280,8,2006,WD,91500
1074,7950,Corner,Edwards,1Fam,2Story,6,6,1977,Hip,140,CBlock,TA,690,GasA,698,728,1,1,3,1,0,2,440,7,2009,WD,159500
1075,8556,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,0,PConc,Gd,1240,GasA,1240,0,2,0,2,1,0,3,826,5,2007,WD,194000
1076,13125,Inside,Crawfor,1Fam,2Story,7,6,1940,Gable,0,CBlock,TA,800,GasA,960,780,1,1,3,1,2,1,240,7,2007,CWD,219500
1077,10800,Inside,OldTown,1Fam,1.5Fin,5,8,1936,Gable,0,CBlock,Fa,796,GasA,1096,370,2,0,3,1,1,2,566,4,2006,WD,170000
1078,15870,Corner,NAmes,1Fam,1Story,5,5,1969,Gable,0,CBlock,TA,1096,GasA,1096,0,1,0,3,1,0,1,299,3,2006,WD,138800
1079,4435,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,169,PConc,Gd,848,GasA,848,0,1,0,1,1,1,2,420,5,2006,WD,155900
1080,8775,Inside,CollgCr,1Fam,1Story,5,5,1994,Gable,0,PConc,Gd,990,GasA,990,0,1,0,3,1,0,1,299,4,2007,WD,126000
1081,11040,Inside,NWAmes,1Fam,1Story,6,7,1971,Gable,144,CBlock,TA,1258,GasA,1258,0,2,0,3,1,0,2,528,10,2008,COD,145000
1082,7500,Corner,Sawyer,1Fam,1Story,5,5,1963,Gable,0,CBlock,TA,1040,GasA,1040,0,1,1,3,1,0,1,308,6,2010,WD,133000
1083,8749,Inside,CollgCr,1Fam,1Story,7,5,2002,Gable,100,PConc,Gd,1459,GasA,1459,0,2,0,3,1,1,2,527,9,2007,WD,192000
1084,8800,Inside,NAmes,1Fam,1Story,6,6,1964,Hip,425,CBlock,TA,1251,GasA,1251,0,1,0,3,1,2,1,461,3,2006,WD,160000
1085,13031,Corner,Gilbert,1Fam,2Story,6,5,1995,Gable,0,PConc,Gd,691,GasA,691,807,2,1,3,1,1,2,409,7,2006,WD,187500
1086,9069,Inside,SawyerW,1Fam,SFoyer,6,6,1992,Gable,0,PConc,Gd,936,GasA,996,0,1,0,2,1,0,2,564,4,2010,WD,147000
1087,1974,Inside,MeadowV,TwnhsE,2Story,4,5,1973,Gable,0,CBlock,TA,546,GasA,546,546,1,1,3,1,0,1,286,5,2010,WD,83500
1088,10574,Inside,Somerst,1Fam,2Story,8,5,2005,Gable,0,PConc,Gd,1082,GasA,1082,871,2,1,3,1,1,3,1043,5,2009,WD,252000
1089,2522,Inside,Edwards,Twnhs,2Story,7,5,2004,Gable,50,PConc,Gd,970,GasA,970,739,2,0,3,1,0,2,380,4,2006,WD,137500
1090,3316,Inside,Somerst,TwnhsE,1Story,8,5,2005,Gable,0,PConc,Gd,1247,GasA,1247,0,1,1,1,1,1,2,550,4,2006,WD,197000
1091,8544,Corner,NAmes,Duplex,1Story,3,4,1950,Gable,0,Slab,,0,Wall,1040,0,2,0,2,2,0,2,400,6,2009,WD,92900
1092,2160,Inside,Somerst,Twnhs,2Story,7,5,1999,Gable,212,PConc,Gd,600,GasA,624,628,2,1,2,1,0,2,462,3,2008,WD,160000
1093,8400,Inside,SWISU,1Fam,1.5Fin,6,5,1925,Gable,0,PConc,TA,1181,GasA,1390,304,2,0,4,1,1,2,576,6,2008,WD,136500
1094,9230,Corner,NAmes,1Fam,1Story,5,8,1965,Hip,166,CBlock,TA,864,GasA,1200,0,1,1,1,1,0,2,884,10,2006,WD,146000
1095,5868,Inside,NAmes,1Fam,1Story,5,7,1956,Gable,0,CBlock,TA,936,GasA,936,0,1,0,2,1,0,1,308,5,2010,WD,129000
1096,9317,Inside,CollgCr,1Fam,1Story,6,5,2006,Gable,0,PConc,Gd,1314,GasA,1314,0,2,0,3,1,1,2,440,3,2007,WD,176432
1097,6882,Inside,IDOTRR,1Fam,2Story,6,7,1914,Gable,0,PConc,TA,684,GasA,773,582,1,1,3,1,0,0,0,3,2007,WD,127000
1098,3696,Inside,StoneBr,TwnhsE,1Story,8,5,1986,Gable,0,CBlock,Gd,1074,GasA,1088,0,1,1,2,1,0,2,461,10,2007,WD,170000
1099,6000,Inside,BrkSide,1Fam,1.5Fin,4,6,1936,Gable,0,BrkTil,TA,672,GasA,757,567,1,0,3,1,0,1,240,7,2009,WD,128000
1100,11880,Inside,NWAmes,1Fam,1Story,7,5,1978,Gable,206,CBlock,Gd,1271,GasA,1601,0,2,0,3,1,1,2,478,4,2009,COD,157000
1101,8400,Inside,SWISU,1Fam,1Story,2,5,1920,Gable,0,CBlock,TA,290,GasA,438,0,1,0,1,1,0,1,246,1,2009,WD,60000
1102,9758,Inside,NAmes,1Fam,1Story,5,5,1971,Gable,0,CBlock,TA,950,GasA,950,0,1,0,3,1,0,1,280,7,2007,WD,119500
1103,7000,Inside,NAmes,1Fam,1Story,5,7,1960,Gable,45,CBlock,TA,1010,GasA,1134,0,1,0,2,1,0,1,254,4,2007,WD,135000
1104,8910,Corner,NAmes,1Fam,1Story,6,6,1959,Hip,0,CBlock,TA,655,GasA,1194,0,1,0,3,1,1,2,539,7,2006,WD,159500
1105,2016,Inside,BrDale,TwnhsE,2Story,5,5,1970,Gable,304,CBlock,TA,630,GasA,630,672,2,1,3,1,0,2,440,4,2007,WD,106000
1106,12256,Corner,NoRidge,1Fam,2Story,8,5,1994,Gable,362,PConc,Ex,1463,GasA,1500,1122,2,1,3,1,2,2,712,4,2010,WD,325000
1107,10357,Corner,SawyerW,1Fam,1Story,7,5,1990,Hip,0,PConc,Gd,910,GasA,1442,0,2,0,3,1,1,2,719,5,2007,WD,179900
1108,23257,CulDSac,Gilbert,1Fam,2Story,7,5,2006,Gable,0,PConc,Ex,868,GasA,887,1134,2,1,3,1,1,2,422,9,2006,New,274725
1109,8063,Inside,Gilbert,1Fam,2Story,6,5,2000,Gable,0,PConc,Gd,924,GasA,948,742,2,1,3,1,1,2,463,11,2007,WD,181000
1110,11362,Inside,NridgHt,1Fam,1Story,8,5,2004,Gable,42,PConc,Ex,1836,GasA,1836,0,2,0,3,1,1,3,862,3,2009,WD,280000
1111,8000,Inside,Gilbert,1Fam,2Story,6,5,1995,Gable,0,PConc,Gd,773,GasA,773,885,2,1,3,1,1,2,431,6,2008,WD,188000
1112,10480,Inside,NWAmes,1Fam,2Story,7,6,1976,Hip,660,CBlock,TA,803,GasA,1098,866,2,1,4,1,1,2,483,9,2008,WD,205000
1113,7100,Corner,NAmes,1Fam,1Story,5,7,1957,Gable,0,CBlock,TA,816,GasA,816,0,1,0,2,1,0,1,308,7,2006,WD,129900
1114,8923,Inside,NAmes,1Fam,1Story,5,7,1953,Gable,0,CBlock,TA,1008,GasA,1008,0,1,0,2,1,0,1,240,5,2007,WD,134500
1115,5400,Inside,OldTown,1Fam,1Story,5,7,1954,Gable,0,CBlock,TA,833,GasA,833,0,1,0,2,1,0,1,326,8,2006,WD,117000
1116,12085,Inside,NridgHt,1Fam,1Story,8,5,2007,Hip,328,PConc,Ex,1734,GasA,1734,0,2,0,3,1,1,3,928,11,2007,New,318000
1117,7750,Inside,Gilbert,1Fam,SLvl,8,5,2002,Hip,0,PConc,Gd,408,GasA,779,640,2,1,3,1,1,2,527,3,2009,WD,184100
1118,9764,FR2,Sawyer,1Fam,1Story,5,7,1967,Gable,0,CBlock,TA,894,GasA,894,0,1,0,3,1,0,2,450,5,2008,WD,130000
1119,13825,Inside,Sawyer,1Fam,SLvl,5,6,1958,Gable,0,CBlock,TA,533,GasA,1021,580,1,0,3,1,0,1,300,12,2008,WD,140000
1120,7560,Inside,NAmes,1Fam,1Story,5,5,1959,Gable,0,CBlock,TA,1040,GasA,1040,0,1,0,3,1,0,1,286,7,2006,WD,133700
1121,8263,Inside,IDOTRR,1Fam,1Story,6,5,1920,Gable,0,BrkTil,TA,1012,GasA,1012,0,1,0,2,1,1,1,308,5,2007,WD,118400
1122,10084,Inside,CollgCr,1Fam,1Story,7,5,2005,Gable,196,PConc,Gd,1552,GasA,1552,0,2,0,3,1,0,3,782,7,2006,New,212900
1123,8926,Corner,Edwards,1Fam,1Story,4,3,1956,Gable,0,CBlock,TA,672,GasA,960,0,1,0,3,1,0,1,288,10,2009,COD,112000
1124,9405,Inside,Edwards,1Fam,1Story,5,9,1947,Hip,0,CBlock,TA,698,GasA,698,0,1,0,2,1,0,0,0,6,2009,WD,118000
1125,9125,Inside,Gilbert,1Fam,SLvl,7,5,1992,Gable,170,PConc,Gd,384,GasA,812,670,2,1,3,1,1,2,392,7,2007,WD,163900
1126,10434,Inside,NAmes,1Fam,1Story,4,5,1955,Gable,0,CBlock,TA,1005,GasA,1005,0,1,0,2,1,1,2,672,11,2009,WD,115000
1127,3684,Inside,Blmngtn,TwnhsE,1Story,7,5,2007,Hip,130,PConc,Gd,1373,GasA,1555,0,2,0,2,1,1,3,660,6,2009,WD,174000
1128,14572,Corner,Gilbert,1Fam,1Story,7,5,2004,Hip,0,PConc,Gd,1530,GasA,1530,0,2,0,3,1,1,3,630,11,2007,WD,259000
1129,11796,Inside,Gilbert,1Fam,2Story,7,5,2004,Gable,0,PConc,Gd,847,GasA,847,1112,2,1,4,1,1,2,434,7,2007,WD,215000
1130,7200,Inside,OldTown,Duplex,SFoyer,5,5,1980,Gable,180,CBlock,Gd,936,GasA,936,0,1,0,2,1,0,2,672,8,2007,WD,140000
1131,7804,Inside,SWISU,1Fam,1.5Fin,4,3,1928,Gable,0,BrkTil,TA,1122,GasA,1328,653,2,0,4,1,2,2,576,12,2009,WD,135000
1132,10712,Inside,Mitchel,1Fam,1Story,5,5,1991,Gable,0,PConc,Gd,974,GasA,974,0,1,0,3,1,0,0,0,9,2007,Oth,93500
1133,9900,Inside,OldTown,1Fam,2Story,6,4,1880,Gable,0,BrkTil,TA,1008,GasW,1178,1032,2,0,5,1,0,1,205,5,2007,WD,117500
1134,9828,Inside,SawyerW,1Fam,2Story,8,5,1995,Gable,0,PConc,Gd,1128,GasA,1142,878,2,1,3,1,1,2,466,6,2009,WD,239500
1135,8773,Inside,Gilbert,1Fam,2Story,6,5,1997,Gable,0,PConc,Gd,916,GasA,916,684,2,1,3,1,1,2,460,8,2007,WD,169000
1136,6180,Corner,BrkSide,1Fam,1Story,6,5,1926,Gable,0,BrkTil,TA,960,GasA,986,0,1,0,2,1,1,1,180,5,2007,WD,102000
1137,9600,Inside,NAmes,1Fam,1.5Fin,6,5,1950,Gable,0,CBlock,TA,1032,GasA,1032,220,1,0,3,1,0,1,288,4,2008,WD,119000
1138,6342,Inside,Sawyer,1Fam,1.5Fin,5,8,1875,Gable,0,CBlock,TA,780,GasA,780,240,1,0,2,1,0,0,0,5,2010,WD,94000
1139,9819,Inside,Mitchel,1Fam,1Story,6,5,1977,Gable,0,PConc,TA,1567,GasA,1567,0,2,0,2,1,2,2,714,5,2009,WD,196000
1140,8731,Inside,BrkSide,1Fam,1Story,5,5,1920,Gable,0,BrkTil,TA,915,GasA,1167,0,1,0,3,1,1,2,495,5,2007,WD,144000
1141,7350,Corner,NAmes,1Fam,1Story,5,7,1951,Gable,0,CBlock,TA,952,GasA,952,0,1,0,2,1,0,2,840,6,2008,COD,139000
1142,10304,CulDSac,NWAmes,1Fam,2Story,5,7,1976,Gable,44,CBlock,TA,780,GasA,1088,780,2,1,4,1,1,2,484,10,2009,WD,197500
1143,9965,Inside,CollgCr,1Fam,2Story,8,5,2006,Hip,340,PConc,Ex,1466,GasA,1466,1362,3,0,4,1,1,3,1052,4,2007,New,424870
1144,9000,Inside,Sawyer,1Fam,1Story,5,3,1959,Gable,0,CBlock,TA,1006,GasA,1006,0,1,0,3,1,0,0,0,7,2008,WD,80000
1145,12180,Inside,Edwards,2fmCon,1.5Fin,4,4,1941,Gable,0,BrkTil,Gd,672,Grav,672,252,1,0,2,1,0,1,280,7,2010,WD,80000
1146,6240,Inside,BrkSide,1Fam,1.5Fin,5,6,1928,Gable,0,BrkTil,TA,1042,GasA,1042,534,1,0,3,1,1,1,225,8,2006,WD,149000
1147,11200,Inside,SawyerW,1Fam,1Story,6,5,1985,Gable,85,CBlock,Gd,1298,GasA,1298,0,2,0,3,1,1,2,403,5,2006,WD,180000
1148,12000,Inside,Crawfor,1Fam,2Story,7,7,1941,Gable,0,CBlock,TA,704,GasA,860,704,1,1,3,1,1,1,234,7,2009,WD,174500
1149,5700,Inside,OldTown,1Fam,1.5Fin,7,7,1926,Gable,0,PConc,TA,572,GasA,572,539,1,0,2,1,1,1,288,8,2008,WD,116900
1150,9000,Inside,OldTown,1Fam,2Story,7,9,1920,Hip,0,PConc,TA,650,GasA,832,650,1,0,3,1,0,2,324,7,2009,WD,143000
1151,8280,Inside,NAmes,1Fam,1Story,6,5,1950,Gable,0,CBlock,TA,932,GasA,932,0,1,0,2,1,1,1,306,11,2007,WD,124000
1152,17755,Inside,Edwards,1Fam,1Story,5,4,1959,Gable,132,CBlock,TA,1466,GasA,1466,0,1,1,3,1,2,2,528,11,2006,WD,149900
1153,14115,Inside,Crawfor,1Fam,1Story,6,7,1956,Gable,0,PConc,TA,1073,GasA,1811,0,1,0,2,1,1,2,470,7,2006,WD,230000
1154,5890,Corner,IDOTRR,1Fam,1Story,6,8,1930,Gable,0,BrkTil,TA,816,GasA,816,0,1,0,2,1,0,1,432,6,2008,WD,120500
1155,13700,Inside,NAmes,1Fam,2Story,7,6,1965,Gable,288,CBlock,TA,864,GasA,902,918,1,2,4,1,2,2,492,5,2008,WD,201800
1156,10768,Corner,Veenker,1Fam,1Story,5,8,1976,Gable,0,CBlock,Gd,1437,GasA,1437,0,2,0,3,1,1,2,528,7,2007,WD,218000
1157,9350,Inside,NAmes,1Fam,SLvl,5,8,1965,Gable,0,PConc,TA,1219,GasA,1265,0,2,0,3,1,1,2,502,10,2008,WD,179900
1158,5001,Inside,NridgHt,Twnhs,1Story,7,5,2007,Gable,166,PConc,Gd,1314,GasA,1314,0,2,0,2,1,1,2,626,7,2009,WD,230000
1159,11932,FR2,Somerst,1Fam,1Story,8,5,2007,Gable,186,PConc,Gd,1580,GasA,1580,0,2,0,3,1,0,3,830,6,2008,ConLD,235128
1160,9120,Inside,NWAmes,1Fam,2Story,6,6,1974,Hip,270,CBlock,TA,901,GasA,943,933,2,1,4,1,1,2,540,7,2008,WD,185000
1161,2280,Inside,NPkVill,Twnhs,2Story,6,5,1978,Gable,0,CBlock,Gd,855,GasA,855,601,2,1,3,1,1,2,440,7,2010,WD,146000
1162,14778,CulDSac,Crawfor,1Fam,1Story,6,7,1954,Hip,72,CBlock,TA,1296,GasA,1640,0,1,0,3,1,1,2,924,11,2008,WD,224000
1163,8724,Inside,Sawyer,1Fam,1Story,5,5,1968,Gable,0,CBlock,Gd,894,GasA,894,0,1,0,3,1,1,2,450,5,2007,WD,129000
1164,12900,Inside,Sawyer,Duplex,SFoyer,4,4,1969,Gable,0,CBlock,Gd,1198,GasA,1258,0,0,2,0,2,0,2,400,1,2008,WD,108959
1165,16157,FR2,Veenker,1Fam,SLvl,5,7,1978,Gable,0,PConc,Gd,1360,GasA,1432,0,1,1,2,1,1,2,588,6,2007,WD,194000
1166,9541,Inside,NridgHt,1Fam,1Story,7,5,2009,Gable,268,PConc,Gd,1502,GasA,1502,0,2,0,3,1,0,2,644,9,2009,New,233170
1167,10475,Corner,CollgCr,1Fam,1Story,8,5,2008,Gable,72,PConc,Gd,1694,GasA,1694,0,2,0,3,1,0,3,776,2,2010,WD,245350
1168,10852,Inside,Gilbert,1Fam,2Story,6,5,2000,Gable,0,PConc,Gd,959,GasA,959,712,2,1,3,1,1,2,472,2,2006,WD,173000
1169,13728,Corner,Edwards,1Fam,2Story,6,7,1935,Hip,0,CBlock,TA,1127,GasA,1236,872,2,0,4,1,2,2,540,7,2008,WD,235000
1170,35760,CulDSac,NoRidge,1Fam,2Story,10,5,1995,Hip,1378,PConc,Ex,1930,GasA,1831,1796,3,1,4,1,1,3,807,7,2006,WD,625000
1171,9880,Inside,Mitchel,1Fam,SLvl,6,6,1977,Gable,0,CBlock,TA,1096,GasA,1118,0,1,0,3,1,1,1,358,7,2008,WD,171000
1172,9120,Inside,NAmes,1Fam,1Story,6,6,1958,Hip,0,CBlock,TA,1261,GasA,1261,0,1,0,3,1,1,2,433,11,2008,WD,163000
1173,4017,Inside,Somerst,TwnhsE,2Story,7,5,2006,Gable,0,PConc,Gd,625,GasA,625,625,2,1,2,1,0,2,625,3,2008,WD,171900
1174,18030,Inside,ClearCr,1Fam,1.5Fin,5,6,1946,Gable,0,CBlock,TA,1598,GasA,1636,971,3,0,3,1,1,0,0,3,2007,WD,200500
1175,16560,Inside,Crawfor,1Fam,2Story,6,8,1932,Gable,0,BrkTil,Gd,952,GasA,1170,1175,2,1,4,1,1,2,360,7,2006,WD,239000
1176,10678,Inside,NoRidge,1Fam,1.5Fin,8,5,1992,Hip,337,PConc,Gd,1683,GasA,2129,743,2,1,4,1,1,2,541,4,2007,WD,285000
1177,6951,CulDSac,Mitchel,1Fam,1Story,5,5,1984,Gable,0,CBlock,TA,876,GasA,923,0,1,0,3,1,0,1,264,10,2008,WD,119500
